data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6322037,682,SAU1660,1660,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,Mayzah,17.6539,43.5367,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces gatherings at Jarbah military camp, Majazah, Quma'at Al Sheikh and Al Misyal in Asir; November 9.",0,1572403795,SAU
6321022,682,SAU978,978,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,2,"Yemen News Agency SABA",Regional,"Pro-Houthi forces launched a missile (Zizal 2) at Saudi forces near Alab crossing in Asir; November 9.",0,1572403793,SAU
6321829,682,SAU980,980,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Najran,17.4933,44.1277,3,"Yemen News Agency SABA",Regional,"Pro-Houthi launched a missile (Zilzal 2) at Al Fawaz, and fired Katyusha missiles and shells near Al Khadra crossing, Al Shurfa, Abbasa, Dhu Rua'in and Al Gharameel in Najran. They also destroyed a military vehicle in Al Gharameel, killing those onboard; November 9. Unknown fatalities coded as 10.",10,1572403794,SAU
6320552,682,SAU981,981,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Rajla,17.4994,44.2284,1,"Yemen News Agency SABA",Regional,"Pro-Houthi launched a missile (Zilzal 2) at Rajla highlands and destroyed a military vehicle in Rajla; November 9.",0,1572403793,SAU
6320818,682,SAU982,982,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces gatherings at Jarbah military camp, Majazah, Quma'at Al Sheikh and Al Misyal in Asir; November 9.",0,1572403793,SAU
6320636,682,SAU977,977,"09 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,,,0,80,"Middle East","Saudi Arabia",Najran,Najran,,"Al Khadra",17.4046,44.02,2,"Yemen News Agency SABA",Regional,"Pro-Houthi fired Katyusha missiles and shells near Al Khadra crossing in Najran; November 9.",0,1572403793,SAU
5746176,682,SAU966,966,"06 November 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Saudi Arabia)",,3,"Police Forces of Saudi Arabia (2015-)",,1,13,"Middle East","Saudi Arabia","Ash Sharqiyah","Al Qatif",,"Al Qatif",26.5208,50.0245,1,"Al Arabiya",National,"One Saudi Arabian policeman was shot dead on Monday afternoon by unidentified attackers in the Qatif region in the Eastern Province. The Qatif region has recently experienced moderate to severe unrest as Shiite groups in the city of Awammiya protested a government plan to demolish part of the city.",1,1567462129,SAU
6323025,682,SAU968,968,"06 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"Al Hathirah",16.4316,42.939,1,"Yemen News Agency SABA",Regional,"Pro-Houthi destroyed a military vehicle in Al Hathirah in Jaizan, killing its crew. They also fired a rocket at at a military post in the same area; November 6. Unknown fatalities coded as 10.",10,1572403796,SAU
6321253,682,SAU970,970,"06 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,"Al Kirs",16.5773,42.9476,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Kirs, Al Dukhan and Al Abadiya in Jaizan; November 6.",0,1572403794,SAU
6323627,682,SAU969,969,"06 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Al Khadra",17.4046,44.02,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh fighters reportedly launched a missile (Zilzal 2) at Saudi soldiers manning the al-Khadhra border crossing. According to the report, equipment was damaged.",0,1572403796,SAU
6323907,682,SAU967,967,"06 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Abadiyah",16.8417,43.182,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Kirs, Al Dukhan and Al Abadiya in Jaizan; November 6.",0,1572403797,SAU
6320120,682,SAU971,971,"06 November 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces responded to a Saudi forces attack in Al Shurfah in Najran. Coalition jets reportedly struck the area; November 6.",0,1572403792,SAU
6323960,682,SAU972,972,"06 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal al Dukhan",16.7481,43.214,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Kirs, Al Dukhan and Al Abadiya in Jaizan; November 6.",0,1572403797,SAU
6320386,682,SAU963,963,"05 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled and fired rockets at Saudi and anti-Houthi forces at Al Tuwal crossing in Jaizan; November 5",0,1572403792,SAU
6324004,682,SAU965,965,"05 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,Mayzah,17.6539,43.5367,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi soldiers in Al Misyal in Asir; November 5.",0,1572403797,SAU
6323666,682,SAU962,962,"05 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"Al Muwassam",16.4167,42.8258,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled and fired rockets at Saudi and anti-Houthi forces at Al Muassam in Jaizan; November 5",0,1572403796,SAU
6233183,682,SAU960,960,"04 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,,,0,80,"Middle East","Saudi Arabia","Ar Riyad","Ar Riyad",,"King Khalid International Airport",24.9576,46.6988,1,"Yemen News Agency SABA; Xinhua; Al Arabiya",National-Regional,"Yemen's Shiite Houthi rebels fired a long-range ballistic missile on King Khalid International Airport in the Saudi capital Riyadh on Saturday night, Houthi-controlled Saba news agency reported. Saudi government officials admitted that Houthi missile targeted the capital Riyadh, saying the missile fell and exploded north of the airport. No casualties were reported.",0,1572403613,SAU
6323208,682,SAU959,959,"03 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,Mayzah,17.6539,43.5367,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi soldiers near Al Misyal in Asir; November 3.",0,1572403796,SAU
6324079,682,SAU955,955,"03 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Yadamah,,"Al Makhruq",19.1416,44.4196,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi soldiers at Al Makhruq in Najran; November 3.",0,1572403797,SAU
6324130,682,SAU957,957,"03 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Saudi soldiers in Al Mashreq post in Jaizan and Abbasa in Najran; November 3.",0,1572403797,SAU
6248643,682,SAU954,954,"02 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Najran,17.4933,44.1277,3,"Al Masirah",Regional,"al-Masirah TV reported that Yemeni forces fired missiles at a gathering of Saudi troops in the kingdom's southwestern Najran region, killing two of them. According to ""Iran news"" the deaths were also reported by Saudi media.",2,1572403695,SAU
6324083,682,SAU950,950,"01 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Yadamah,,"Al Makhruq",19.1416,44.4196,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces shelled anti-Houthi groups and Saudi forces in Dhu Rua'ain, Al Makhruq and Rajla in Najran; November 1.",0,1572403797,SAU
6323611,682,SAU951,951,"01 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"Pro-Houthi forces shelled Saudi forces gatherings in Al-Ma'taq in Jaizan; November 1.",0,1572403796,SAU
6321349,682,SAU953,953,"01 November 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Rajla,17.4994,44.2284,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces shelled anti-Houthi groups and Saudi forces in Dhu Rua'ain, Al Makhruq and Rajla in Najran; November 1.",0,1572403794,SAU
6320751,682,SAU948,948,"31 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Ash Shurfah",17.5235,44.3095,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces shelled Saudi forces in Al Shurfa in Najran; Oct 31.",0,1572403793,SAU
6321046,682,SAU949,949,"31 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"Pro-Houthi forces shelled Saudi forces gatherings in Al-Ma'taq in Jaizan; Oct 31.",0,1572403793,SAU
6324169,682,SAU946,946,"31 October 2017",2017,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Al Khadra",17.4046,44.02,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shot 2 Saudi soldiers in Al Khadra in Najran; Oct 31.",0,1572403797,SAU
6246698,682,SAU940,940,"30 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,Zahran,17.6723,43.5236,2,"AEI Critical Threats",International,"Al Houthi-Saleh forces claimed to launch a Qaher-M2 ballistic missile targeting al Jarba military camp in Dhahran district, Asir region, southern Saudi Arabia on October 30.",0,1572403693,SAU
6321728,682,SAU943,943,"30 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Jabal al Sudais",17.4361,44.1611,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces shelled Saudi soldiers in Rejla and al-Sodais site in Najran.",0,1572403794,SAU
6323776,682,SAU945,945,"30 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Rajla,17.4994,44.2284,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces shelled Saudi soldiers in Rejla and al-Sodais site in Najran.",0,1572403797,SAU
6323955,682,SAU944,944,"30 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qarn Muzabbar",16.7868,43.2018,1,"Yemen News Agency SABA",Regional,"Pro-Houthi/Saleh forces fired artillery at Saudi soldiers in al-Qarn, al-Bahtit, al-Mahata al-Bayda, al-Khawbah round and Mustahdath area in al-Ghawiah in Jizan",0,1572403797,SAU
6320914,682,SAU1876,1876,"29 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Sawdana, Qayem Zabied and Al Ayn Al Harra in Jaizan. They also fired rockets at Qaza'a camp in Jaizan, causing a large number of deaths and injuries; Oct 29. Unknown fatalities coded as 10 and split among 5 events.",2,1572403793,SAU
6320915,682,SAU1875,1875,"29 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Ad Dair",,"Al Ayn al Harah",17.2705,43.2181,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Sawdana, Qayem Zabied and Al Ayn Al Harra in Jaizan. They also fired rockets at Qaza'a camp in Jaizan, causing a large number of deaths and injuries; Oct 29. Unknown fatalities coded as 10 and split among 5 events.",2,1572403793,SAU
6321175,682,SAU938,938,"29 October 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qaim Zabid",16.7994,43.1678,1,"Yemen News Agency SABA",Regional,"Pro-Houthi shelled Saudi forces in Al Sawdana, Qayem Zabied and Al Ayn Al Harra in Jaizan. They also fired rockets at Qaza'a camp in Jaizan, causing a large number of deaths and injuries; Oct 29. Unknown fatalities coded as 10 and split among 5 events.",2,1572403793,SAU
